timestamp,kWh_aggregated,kWh_heat_pump,kWh_other_appliances,hourly_avgtemp,daily_avgtemp,daily_maxtemp,daily_mintemp
2020-01-08 00:15:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 00:30:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 00:45:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 01:00:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 01:15:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 01:30:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 01:45:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 02:00:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 02:15:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 02:30:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 02:45:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 03:00:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 03:15:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 03:30:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 03:45:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 04:00:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 04:15:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 04:30:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 04:45:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 05:00:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 05:15:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 05:30:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 05:45:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 06:00:00+00:00,0.0,0.0,0.0,0,5,7,0
2020-01-08 06:15:00+00:00,0.0,0.0,0.0,0,5,7,0
2020-01-08 06:30:00+00:00,0.0,0.0,0.0,0,5,7,0
2020-01-08 06:45:00+00:00,0.0,0.0,0.0,0,5,7,0
2020-01-08 07:00:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 07:15:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 07:30:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 07:45:00+00:00,0.0,0.0,0.0,1,5,7,0
2020-01-08 08:00:00+00:00,0.0,0.0,0.0,2,5,7,0
2020-01-08 08:15:00+00:00,0.0,0.0,0.0,2,5,7,0
2020-01-08 08:30:00+00:00,0.0,0.0,0.0,2,5,7,0
2020-01-08 08:45:00+00:00,0.0,0.0,0.0,2,5,7,0
2020-01-08 09:00:00+00:00,0.0,0.0,0.0,2,5,7,0
2020-01-08 09:15:00+00:00,0.0,0.0,0.0,2,5,7,0
2020-01-08 09:30:00+00:00,0.0,0.0,0.0,2,5,7,0
2020-01-08 09:45:00+00:00,0.0,0.0,0.0,2,5,7,0
2020-01-08 10:00:00+00:00,0.0,0.0,0.0,4,5,7,0
2020-01-08 10:15:00+00:00,0.0,0.0,0.0,4,5,7,0
2020-01-08 10:30:00+00:00,0.0,0.0,0.0,4,5,7,0
2020-01-08 10:45:00+00:00,0.0,0.0,0.0,4,5,7,0
2020-01-08 11:00:00+00:00,0.0,0.0,0.0,5,5,7,0
2020-01-08 11:15:00+00:00,0.0,0.0,0.0,5,5,7,0
2020-01-08 11:30:00+00:00,0.0,0.0,0.0,5,5,7,0
2020-01-08 11:45:00+00:00,0.0,0.0,0.0,5,5,7,0
2020-01-08 12:00:00+00:00,0.0,0.0,0.0,7,5,7,0
2020-01-08 12:15:00+00:00,0.0,0.0,0.0,7,5,7,0
2020-01-08 12:30:00+00:00,0.0,0.0,0.0,7,5,7,0
2020-01-08 12:45:00+00:00,0.0,0.0,0.0,7,5,7,0
2020-01-08 13:00:00+00:00,0.0,0.0,0.0,7,5,7,0
2020-01-08 13:15:00+00:00,0.0,0.0,0.0,7,5,7,0
2020-01-08 13:30:00+00:00,0.0,0.0,0.0,7,5,7,0
2020-01-08 13:45:00+00:00,0.0,0.0,0.0,7,5,7,0
2020-01-08 14:00:00+00:00,0.0,0.0,0.0,7,5,7,0
2020-01-08 14:15:00+00:00,0.0,0.0,0.0,7,5,7,0
2020-01-08 14:30:00+00:00,0.0,0.0,0.0,7,5,7,0
2020-01-08 14:45:00+00:00,0.0,0.0,0.0,7,5,7,0
2020-01-08 15:00:00+00:00,0.858,0.858,0.0,7,5,7,0
2020-01-08 15:15:00+00:00,0.271,0.103,0.168,7,5,7,0
2020-01-08 15:30:00+00:00,0.169,0.007,0.162,7,5,7,0
2020-01-08 15:45:00+00:00,0.879,0.739,0.14,7,5,7,0
2020-01-08 16:00:00+00:00,0.292,0.112,0.18,7,5,7,0
2020-01-08 16:15:00+00:00,0.217,0.006,0.211,7,5,7,0
2020-01-08 16:30:00+00:00,0.95,0.712,0.238,7,5,7,0
2020-01-08 16:45:00+00:00,0.326,0.131,0.195,7,5,7,0
2020-01-08 17:00:00+00:00,0.233,0.006,0.227,6,5,7,0
2020-01-08 17:15:00+00:00,0.946,0.685,0.261,6,5,7,0
2020-01-08 17:30:00+00:00,0.591,0.172,0.419,6,5,7,0
2020-01-08 17:45:00+00:00,0.463,0.007,0.456,6,5,7,0
2020-01-08 18:00:00+00:00,1.203,0.627,0.576,6,5,7,0
2020-01-08 18:15:00+00:00,0.602,0.126,0.476,6,5,7,0
2020-01-08 18:30:00+00:00,0.428,0.007,0.421,6,5,7,0
2020-01-08 18:45:00+00:00,0.369,0.006,0.363,6,5,7,0
2020-01-08 19:00:00+00:00,0.35,0.007,0.343,6,5,7,0
2020-01-08 19:15:00+00:00,0.338,0.007,0.331,6,5,7,0
2020-01-08 19:30:00+00:00,0.361,0.007,0.354,6,5,7,0
2020-01-08 19:45:00+00:00,0.342,0.007,0.335,6,5,7,0
2020-01-08 20:00:00+00:00,0.319,0.007,0.312,5,5,7,0
2020-01-08 20:15:00+00:00,0.956,0.638,0.318,5,5,7,0
2020-01-08 20:30:00+00:00,1.129,0.806,0.323,5,5,7,0
2020-01-08 20:45:00+00:00,1.137,0.842,0.295,5,5,7,0
2020-01-08 21:00:00+00:00,0.447,0.131,0.316,5,5,7,0
2020-01-08 21:15:00+00:00,0.413,0.007,0.406,5,5,7,0
2020-01-08 21:30:00+00:00,1.077,0.689,0.388,5,5,7,0
2020-01-08 21:45:00+00:00,1.227,0.843,0.384,5,5,7,0
2020-01-08 22:00:00+00:00,0.544,0.22,0.324,5,5,7,0
2020-01-08 22:15:00+00:00,0.325,0.006,0.319,5,5,7,0
2020-01-08 22:30:00+00:00,0.301,0.007,0.294,5,5,7,0
2020-01-08 22:45:00+00:00,0.701,0.007,0.694,5,5,7,0
2020-01-08 23:00:00+00:00,0.39,0.006,0.384,4,5,7,0
2020-01-08 23:15:00+00:00,0.693,0.457,0.236,4,5,7,0
2020-01-08 23:30:00+00:00,1.049,0.809,0.24,4,5,7,0
2020-01-08 23:45:00+00:00,1.059,0.847,0.212,4,5,7,0
2020-01-09 00:00:00+00:00,0.34,0.099,0.241,4,7,9,3
2020-01-09 00:15:00+00:00,0.342,0.006,0.336,4,7,9,3
2020-01-09 00:30:00+00:00,1.02,0.745,0.275,4,7,9,3
2020-01-09 00:45:00+00:00,0.987,0.849,0.138,4,7,9,3
2020-01-09 01:00:00+00:00,0.277,0.135,0.142,4,7,9,3
2020-01-09 01:15:00+00:00,2.625,2.467,0.158,4,7,9,3
2020-01-09 01:30:00+00:00,2.672,2.503,0.169,4,7,9,3
2020-01-09 01:45:00+00:00,0.976,0.817,0.159,4,7,9,3
2020-01-09 02:00:00+00:00,1.683,1.544,0.139,5,7,9,3
2020-01-09 02:15:00+00:00,0.178,0.033,0.145,5,7,9,3
2020-01-09 02:30:00+00:00,0.991,0.835,0.156,5,7,9,3
2020-01-09 02:45:00+00:00,0.71,0.522,0.188,5,7,9,3
2020-01-09 03:00:00+00:00,0.916,0.768,0.148,5,7,9,3
2020-01-09 03:15:00+00:00,0.46,0.308,0.152,5,7,9,3
2020-01-09 03:30:00+00:00,0.966,0.833,0.133,5,7,9,3
2020-01-09 03:45:00+00:00,0.652,0.49,0.162,5,7,9,3
2020-01-09 04:00:00+00:00,0.83,0.668,0.162,5,7,9,3
2020-01-09 04:15:00+00:00,0.544,0.363,0.181,5,7,9,3
2020-01-09 04:30:00+00:00,0.979,0.835,0.144,5,7,9,3
2020-01-09 04:45:00+00:00,0.564,0.41,0.154,5,7,9,3
2020-01-09 05:00:00+00:00,0.148,0.006,0.142,5,7,9,3
2020-01-09 05:15:00+00:00,0.598,0.419,0.179,5,7,9,3
2020-01-09 05:30:00+00:00,1.29,0.837,0.453,5,7,9,3
2020-01-09 05:45:00+00:00,0.647,0.376,0.271,5,7,9,3
2020-01-09 06:00:00+00:00,0.208,0.006,0.202,4,7,9,3
2020-01-09 06:15:00+00:00,0.727,0.475,0.252,4,7,9,3
2020-01-09 06:30:00+00:00,1.075,0.842,0.233,4,7,9,3
2020-01-09 06:45:00+00:00,0.462,0.195,0.267,4,7,9,3
2020-01-09 07:00:00+00:00,0.224,0.007,0.217,5,7,9,3
2020-01-09 07:15:00+00:00,0.307,0.141,0.166,5,7,9,3
2020-01-09 07:30:00+00:00,0.241,0.006,0.235,5,7,9,3
2020-01-09 07:45:00+00:00,0.262,0.007,0.255,5,7,9,3
2020-01-09 08:00:00+00:00,0.167,0.007,0.16,5,7,9,3
2020-01-09 08:15:00+00:00,0.144,0.006,0.138,5,7,9,3
2020-01-09 08:30:00+00:00,0.162,0.011,0.151,5,7,9,3
2020-01-09 08:45:00+00:00,0.162,0.015,0.147,5,7,9,3
2020-01-09 09:00:00+00:00,0.186,0.006,0.18,5,7,9,3
2020-01-09 09:15:00+00:00,0.738,0.582,0.156,5,7,9,3
2020-01-09 09:30:00+00:00,0.978,0.808,0.17,5,7,9,3
2020-01-09 09:45:00+00:00,0.987,0.847,0.14,5,7,9,3
2020-01-09 10:00:00+00:00,0.27,0.114,0.156,7,7,9,3
2020-01-09 10:15:00+00:00,0.174,0.006,0.168,7,7,9,3
2020-01-09 10:30:00+00:00,1.12,0.746,0.374,7,7,9,3
2020-01-09 10:45:00+00:00,0.47,0.103,0.367,7,7,9,3
2020-01-09 11:00:00+00:00,0.25,0.007,0.243,8,7,9,3
2020-01-09 11:15:00+00:00,0.936,0.741,0.195,8,7,9,3
2020-01-09 11:30:00+00:00,0.427,0.1,0.327,8,7,9,3
2020-01-09 11:45:00+00:00,0.325,0.007,0.318,8,7,9,3
2020-01-09 12:00:00+00:00,0.908,0.74,0.168,9,7,9,3
2020-01-09 12:15:00+00:00,0.254,0.099,0.155,9,7,9,3
2020-01-09 12:30:00+00:00,0.181,0.006,0.175,9,7,9,3
2020-01-09 12:45:00+00:00,0.895,0.738,0.157,9,7,9,3
2020-01-09 13:00:00+00:00,0.256,0.085,0.171,9,7,9,3
2020-01-09 13:15:00+00:00,0.166,0.007,0.159,9,7,9,3
2020-01-09 13:30:00+00:00,0.733,0.563,0.17,9,7,9,3
2020-01-09 13:45:00+00:00,0.398,0.252,0.146,9,7,9,3
2020-01-09 14:00:00+00:00,0.173,0.006,0.167,9,7,9,3
2020-01-09 14:15:00+00:00,0.241,0.083,0.158,9,7,9,3
2020-01-09 14:30:00+00:00,0.925,0.747,0.178,9,7,9,3
2020-01-09 14:45:00+00:00,0.164,0.009,0.155,9,7,9,3
2020-01-09 15:00:00+00:00,0.19,0.007,0.183,9,7,9,3
2020-01-09 15:15:00+00:00,0.648,0.495,0.153,9,7,9,3
2020-01-09 15:30:00+00:00,0.56,0.343,0.217,9,7,9,3
2020-01-09 15:45:00+00:00,0.363,0.006,0.357,9,7,9,3
2020-01-09 16:00:00+00:00,0.4,0.125,0.275,8,7,9,3
2020-01-09 16:15:00+00:00,1.016,0.705,0.311,8,7,9,3
2020-01-09 16:30:00+00:00,0.315,0.006,0.309,8,7,9,3
2020-01-09 16:45:00+00:00,0.422,0.141,0.281,8,7,9,3
2020-01-09 17:00:00+00:00,1.001,0.687,0.314,7,7,9,3
2020-01-09 17:15:00+00:00,0.817,0.006,0.811,7,7,9,3
2020-01-09 17:30:00+00:00,0.655,0.141,0.514,7,7,9,3
2020-01-09 17:45:00+00:00,1.162,0.817,0.345,7,7,9,3
2020-01-09 18:00:00+00:00,0.747,0.444,0.303,6,7,9,3
2020-01-09 18:15:00+00:00,0.342,0.006,0.336,6,7,9,3
2020-01-09 18:30:00+00:00,0.616,0.007,0.609,6,7,9,3
2020-01-09 18:45:00+00:00,0.421,0.006,0.415,6,7,9,3
2020-01-09 19:00:00+00:00,0.409,0.007,0.402,5,7,9,3
2020-01-09 19:15:00+00:00,0.405,0.006,0.399,5,7,9,3
2020-01-09 19:30:00+00:00,0.348,0.007,0.341,5,7,9,3
2020-01-09 19:45:00+00:00,0.407,0.007,0.4,5,7,9,3
2020-01-09 20:00:00+00:00,0.394,0.007,0.387,4,7,9,3
2020-01-09 20:15:00+00:00,0.988,0.64,0.348,4,7,9,3
2020-01-09 20:30:00+00:00,1.18,0.808,0.372,4,7,9,3
2020-01-09 20:45:00+00:00,1.017,0.647,0.37,4,7,9,3
2020-01-09 21:00:00+00:00,0.393,0.006,0.387,3,7,9,3
2020-01-09 21:15:00+00:00,0.604,0.198,0.406,3,7,9,3
2020-01-09 21:30:00+00:00,1.207,0.823,0.384,3,7,9,3
2020-01-09 21:45:00+00:00,1.022,0.64,0.382,3,7,9,3
2020-01-09 22:00:00+00:00,0.358,0.007,0.351,3,7,9,3
2020-01-09 22:15:00+00:00,0.269,0.006,0.263,3,7,9,3
2020-01-09 22:30:00+00:00,0.256,0.007,0.249,3,7,9,3
2020-01-09 22:45:00+00:00,0.533,0.303,0.23,3,7,9,3
2020-01-09 23:00:00+00:00,2.729,2.526,0.203,3,7,9,3
2020-01-09 23:15:00+00:00,2.826,2.623,0.203,3,7,9,3
2020-01-09 23:30:00+00:00,1.021,0.806,0.215,3,7,9,3
2020-01-09 23:45:00+00:00,1.062,0.842,0.22,3,7,9,3
2020-01-10 00:00:00+00:00,0.206,0.015,0.191,3,5,7,1
2020-01-10 00:15:00+00:00,0.215,0.007,0.208,3,5,7,1
2020-01-10 00:30:00+00:00,0.956,0.796,0.16,3,5,7,1
2020-01-10 00:45:00+00:00,0.989,0.81,0.179,3,5,7,1
2020-01-10 01:00:00+00:00,0.154,0.012,0.142,3,5,7,1
2020-01-10 01:15:00+00:00,0.471,0.327,0.144,3,5,7,1
2020-01-10 01:30:00+00:00,3.423,3.293,0.13,3,5,7,1
2020-01-10 01:45:00+00:00,3.226,3.071,0.155,3,5,7,1
2020-01-10 02:00:00+00:00,0.535,0.374,0.161,3,5,7,1
2020-01-10 02:15:00+00:00,0.41,0.253,0.157,3,5,7,1
2020-01-10 02:30:00+00:00,1.849,1.713,0.136,3,5,7,1
2020-01-10 02:45:00+00:00,1.097,0.943,0.154,3,5,7,1
2020-01-10 03:00:00+00:00,0.157,0.006,0.151,4,5,7,1
2020-01-10 03:15:00+00:00,0.587,0.419,0.168,4,5,7,1
2020-01-10 03:30:00+00:00,0.975,0.837,0.138,4,5,7,1
2020-01-10 03:45:00+00:00,0.519,0.375,0.144,4,5,7,1
2020-01-10 04:00:00+00:00,0.622,0.477,0.145,4,5,7,1
2020-01-10 04:15:00+00:00,0.852,0.694,0.158,4,5,7,1
2020-01-10 04:30:00+00:00,0.978,0.807,0.171,4,5,7,1
2020-01-10 04:45:00+00:00,0.161,0.011,0.15,4,5,7,1
2020-01-10 05:00:00+00:00,0.617,0.033,0.584,4,5,7,1
2020-01-10 05:15:00+00:00,1.014,0.833,0.181,4,5,7,1
2020-01-10 05:30:00+00:00,0.723,0.522,0.201,4,5,7,1
2020-01-10 05:45:00+00:00,0.274,0.006,0.268,4,5,7,1
2020-01-10 06:00:00+00:00,1.155,0.308,0.847,4,5,7,1
2020-01-10 06:15:00+00:00,1.107,0.835,0.272,4,5,7,1
2020-01-10 06:30:00+00:00,0.365,0.083,0.282,4,5,7,1
2020-01-10 06:45:00+00:00,0.232,0.007,0.225,4,5,7,1
2020-01-10 07:00:00+00:00,0.964,0.748,0.216,4,5,7,1
2020-01-10 07:15:00+00:00,0.561,0.292,0.269,4,5,7,1
2020-01-10 07:30:00+00:00,0.308,0.006,0.302,4,5,7,1
2020-01-10 07:45:00+00:00,0.323,0.007,0.316,4,5,7,1
2020-01-10 08:00:00+00:00,0.22,0.006,0.214,5,5,7,1
2020-01-10 08:15:00+00:00,0.2,0.007,0.193,5,5,7,1
2020-01-10 08:30:00+00:00,0.158,0.006,0.152,5,5,7,1
2020-01-10 08:45:00+00:00,0.163,0.01,0.153,5,5,7,1
2020-01-10 09:00:00+00:00,0.168,0.016,0.152,5,5,7,1
2020-01-10 09:15:00+00:00,0.732,0.59,0.142,5,5,7,1
2020-01-10 09:30:00+00:00,0.95,0.805,0.145,5,5,7,1
2020-01-10 09:45:00+00:00,0.906,0.748,0.158,5,5,7,1
2020-01-10 10:00:00+00:00,0.174,0.007,0.167,6,5,7,1
2020-01-10 10:15:00+00:00,0.241,0.087,0.154,6,5,7,1
2020-01-10 10:30:00+00:00,0.903,0.755,0.148,6,5,7,1
2020-01-10 10:45:00+00:00,0.149,0.009,0.14,6,5,7,1
2020-01-10 11:00:00+00:00,0.262,0.088,0.174,7,5,7,1
2020-01-10 11:15:00+00:00,0.886,0.732,0.154,7,5,7,1
2020-01-10 11:30:00+00:00,0.17,0.007,0.163,7,5,7,1
2020-01-10 11:45:00+00:00,0.516,0.089,0.427,7,5,7,1
2020-01-10 12:00:00+00:00,0.924,0.708,0.216,7,5,7,1
2020-01-10 12:15:00+00:00,0.194,0.006,0.188,7,5,7,1
2020-01-10 12:30:00+00:00,0.179,0.007,0.172,7,5,7,1
2020-01-10 12:45:00+00:00,0.587,0.442,0.145,7,5,7,1
2020-01-10 13:00:00+00:00,0.53,0.377,0.153,7,5,7,1
2020-01-10 13:15:00+00:00,0.171,0.007,0.164,7,5,7,1
2020-01-10 13:30:00+00:00,0.183,0.006,0.177,7,5,7,1
2020-01-10 13:45:00+00:00,0.438,0.268,0.17,7,5,7,1
2020-01-10 14:00:00+00:00,0.707,0.562,0.145,7,5,7,1
2020-01-10 14:15:00+00:00,0.412,0.006,0.406,7,5,7,1
2020-01-10 14:30:00+00:00,0.388,0.007,0.381,7,5,7,1
2020-01-10 14:45:00+00:00,0.383,0.156,0.227,7,5,7,1
2020-01-10 15:00:00+00:00,0.855,0.68,0.175,7,5,7,1
2020-01-10 15:15:00+00:00,0.259,0.007,0.252,7,5,7,1
2020-01-10 15:30:00+00:00,0.24,0.007,0.233,7,5,7,1
2020-01-10 15:45:00+00:00,0.431,0.162,0.269,7,5,7,1
2020-01-10 16:00:00+00:00,0.98,0.664,0.316,6,5,7,1
2020-01-10 16:15:00+00:00,0.324,0.007,0.317,6,5,7,1
2020-01-10 16:30:00+00:00,0.327,0.006,0.321,6,5,7,1
2020-01-10 16:45:00+00:00,0.342,0.007,0.335,6,5,7,1
2020-01-10 17:00:00+00:00,0.854,0.542,0.312,5,5,7,1
2020-01-10 17:15:00+00:00,0.625,0.308,0.317,5,5,7,1
2020-01-10 17:30:00+00:00,0.707,0.006,0.701,5,5,7,1
2020-01-10 17:45:00+00:00,0.986,0.513,0.473,5,5,7,1
2020-01-10 18:00:00+00:00,1.338,0.533,0.805,4,5,7,1
2020-01-10 18:15:00+00:00,0.745,0.006,0.739,4,5,7,1
2020-01-10 18:30:00+00:00,0.661,0.007,0.654,4,5,7,1
2020-01-10 18:45:00+00:00,0.323,0.007,0.316,4,5,7,1
2020-01-10 19:00:00+00:00,0.279,0.006,0.273,3,5,7,1
2020-01-10 19:15:00+00:00,0.276,0.007,0.269,3,5,7,1
2020-01-10 19:30:00+00:00,0.228,0.007,0.221,3,5,7,1
2020-01-10 19:45:00+00:00,0.23,0.007,0.223,3,5,7,1
2020-01-10 20:00:00+00:00,0.211,0.007,0.204,2,5,7,1
2020-01-10 20:15:00+00:00,0.846,0.623,0.223,2,5,7,1
2020-01-10 20:30:00+00:00,1.062,0.804,0.258,2,5,7,1
2020-01-10 20:45:00+00:00,0.689,0.457,0.232,2,5,7,1
2020-01-10 21:00:00+00:00,0.22,0.007,0.213,1,5,7,1
2020-01-10 21:15:00+00:00,0.565,0.357,0.208,1,5,7,1
2020-01-10 21:30:00+00:00,0.926,0.695,0.231,1,5,7,1
2020-01-10 21:45:00+00:00,0.247,0.007,0.24,1,5,7,1
2020-01-10 22:00:00+00:00,0.4,0.142,0.258,2,5,7,1
2020-01-10 22:15:00+00:00,0.533,0.314,0.219,2,5,7,1
2020-01-10 22:30:00+00:00,0.248,0.007,0.241,2,5,7,1
2020-01-10 22:45:00+00:00,0.253,0.007,0.246,2,5,7,1
2020-01-10 23:00:00+00:00,0.688,0.007,0.681,2,5,7,1
2020-01-10 23:15:00+00:00,0.681,0.455,0.226,2,5,7,1
2020-01-10 23:30:00+00:00,1.084,0.806,0.278,2,5,7,1
2020-01-10 23:45:00+00:00,0.582,0.33,0.252,2,5,7,1
2020-01-11 00:00:00+00:00,0.294,0.006,0.288,3,4,5,1
2020-01-11 00:15:00+00:00,0.774,0.52,0.254,3,4,5,1
2020-01-11 00:30:00+00:00,0.712,0.525,0.187,3,4,5,1
2020-01-11 00:45:00+00:00,0.164,0.007,0.157,3,4,5,1
2020-01-11 01:00:00+00:00,0.692,0.499,0.193,3,4,5,1
2020-01-11 01:15:00+00:00,3.428,3.21,0.218,3,4,5,1
2020-01-11 01:30:00+00:00,2.242,2.091,0.151,3,4,5,1
2020-01-11 01:45:00+00:00,0.223,0.088,0.135,3,4,5,1
2020-01-11 02:00:00+00:00,2.082,1.938,0.144,3,4,5,1
2020-01-11 02:15:00+00:00,0.27,0.116,0.154,3,4,5,1
2020-01-11 02:30:00+00:00,0.378,0.219,0.159,3,4,5,1
2020-01-11 02:45:00+00:00,1.5,1.35,0.15,3,4,5,1
2020-01-11 03:00:00+00:00,0.477,0.339,0.138,3,4,5,1
2020-01-11 03:15:00+00:00,0.158,0.007,0.151,3,4,5,1
2020-01-11 03:30:00+00:00,1.176,1.027,0.149,3,4,5,1
2020-01-11 03:45:00+00:00,0.852,0.698,0.154,3,4,5,1
2020-01-11 04:00:00+00:00,0.153,0.007,0.146,2,4,5,1
2020-01-11 04:15:00+00:00,0.452,0.306,0.146,2,4,5,1
2020-01-11 04:30:00+00:00,0.899,0.736,0.163,2,4,5,1
2020-01-11 04:45:00+00:00,0.822,0.657,0.165,2,4,5,1
2020-01-11 05:00:00+00:00,0.234,0.088,0.146,2,4,5,1
2020-01-11 05:15:00+00:00,0.984,0.826,0.158,2,4,5,1
2020-01-11 05:30:00+00:00,0.258,0.119,0.139,2,4,5,1
2020-01-11 05:45:00+00:00,0.167,0.006,0.161,2,4,5,1
2020-01-11 06:00:00+00:00,0.826,0.687,0.139,1,4,5,1
2020-01-11 06:15:00+00:00,0.527,0.369,0.158,1,4,5,1
2020-01-11 06:30:00+00:00,0.145,0.006,0.139,1,4,5,1
2020-01-11 06:45:00+00:00,0.629,0.47,0.159,1,4,5,1
2020-01-11 07:00:00+00:00,0.715,0.565,0.15,1,4,5,1
2020-01-11 07:15:00+00:00,0.162,0.007,0.155,1,4,5,1
2020-01-11 07:30:00+00:00,0.154,0.006,0.148,1,4,5,1
2020-01-11 07:45:00+00:00,0.165,0.007,0.158,1,4,5,1
2020-01-11 08:00:00+00:00,0.158,0.006,0.152,2,4,5,1
2020-01-11 08:15:00+00:00,0.166,0.007,0.159,2,4,5,1
2020-01-11 08:30:00+00:00,0.143,0.007,0.136,2,4,5,1
2020-01-11 08:45:00+00:00,0.165,0.006,0.159,2,4,5,1
2020-01-11 09:00:00+00:00,0.165,0.007,0.158,2,4,5,1
2020-01-11 09:15:00+00:00,0.767,0.579,0.188,2,4,5,1
2020-01-11 09:30:00+00:00,1.011,0.805,0.206,2,4,5,1
2020-01-11 09:45:00+00:00,0.781,0.572,0.209,2,4,5,1
2020-01-11 10:00:00+00:00,0.262,0.007,0.255,3,4,5,1
2020-01-11 10:15:00+00:00,0.769,0.25,0.519,3,4,5,1
2020-01-11 10:30:00+00:00,0.953,0.659,0.294,3,4,5,1
2020-01-11 10:45:00+00:00,0.271,0.006,0.265,3,4,5,1
2020-01-11 11:00:00+00:00,0.48,0.007,0.473,4,4,5,1
2020-01-11 11:15:00+00:00,0.89,0.165,0.725,4,4,5,1
2020-01-11 11:30:00+00:00,1.144,0.668,0.476,4,4,5,1
2020-01-11 11:45:00+00:00,0.381,0.006,0.375,4,4,5,1
2020-01-11 12:00:00+00:00,0.231,0.007,0.224,5,4,5,1
2020-01-11 12:15:00+00:00,0.642,0.509,0.133,5,4,5,1
2020-01-11 12:30:00+00:00,0.503,0.33,0.173,5,4,5,1
2020-01-11 12:45:00+00:00,0.149,0.007,0.142,5,4,5,1
2020-01-11 13:00:00+00:00,0.153,0.006,0.147,5,4,5,1
2020-01-11 13:15:00+00:00,0.471,0.343,0.128,5,4,5,1
2020-01-11 13:30:00+00:00,0.665,0.475,0.19,5,4,5,1
2020-01-11 13:45:00+00:00,0.247,0.006,0.241,5,4,5,1
2020-01-11 14:00:00+00:00,0.287,0.007,0.28,5,4,5,1
2020-01-11 14:15:00+00:00,0.567,0.256,0.311,5,4,5,1
2020-01-11 14:30:00+00:00,1.009,0.571,0.438,5,4,5,1
2020-01-11 14:45:00+00:00,0.293,0.007,0.286,5,4,5,1
2020-01-11 15:00:00+00:00,0.226,0.007,0.219,5,4,5,1
2020-01-11 15:15:00+00:00,0.454,0.257,0.197,5,4,5,1
2020-01-11 15:30:00+00:00,0.774,0.581,0.193,5,4,5,1
2020-01-11 15:45:00+00:00,0.567,0.007,0.56,5,4,5,1
2020-01-11 16:00:00+00:00,0.378,0.006,0.372,5,4,5,1
2020-01-11 16:15:00+00:00,0.814,0.293,0.521,5,4,5,1
2020-01-11 16:30:00+00:00,1.236,0.532,0.704,5,4,5,1
2020-01-11 16:45:00+00:00,0.376,0.006,0.37,5,4,5,1
2020-01-11 17:00:00+00:00,0.397,0.007,0.39,4,4,5,1
2020-01-11 17:15:00+00:00,0.991,0.587,0.404,4,4,5,1
2020-01-11 17:30:00+00:00,0.679,0.245,0.434,4,4,5,1
2020-01-11 17:45:00+00:00,0.326,0.007,0.319,4,4,5,1
2020-01-11 18:00:00+00:00,0.994,0.565,0.429,4,4,5,1
2020-01-11 18:15:00+00:00,0.697,0.123,0.574,4,4,5,1
2020-01-11 18:30:00+00:00,0.704,0.007,0.697,4,4,5,1
2020-01-11 18:45:00+00:00,0.397,0.006,0.391,4,4,5,1
2020-01-11 19:00:00+00:00,0.361,0.007,0.354,3,4,5,1
2020-01-11 19:15:00+00:00,0.455,0.007,0.448,3,4,5,1
2020-01-11 19:30:00+00:00,0.526,0.007,0.519,3,4,5,1
2020-01-11 19:45:00+00:00,1.554,0.006,1.548,3,4,5,1
2020-01-11 20:00:00+00:00,1.249,0.007,1.242,2,4,5,1
2020-01-11 20:15:00+00:00,0.984,0.633,0.351,2,4,5,1
2020-01-11 20:30:00+00:00,1.134,0.8,0.334,2,4,5,1
2020-01-11 20:45:00+00:00,0.854,0.483,0.371,2,4,5,1
2020-01-11 21:00:00+00:00,0.38,0.006,0.374,1,4,5,1
2020-01-11 21:15:00+00:00,0.746,0.357,0.389,1,4,5,1
2020-01-11 21:30:00+00:00,1.196,0.693,0.503,1,4,5,1
2020-01-11 21:45:00+00:00,0.853,0.006,0.847,1,4,5,1
2020-01-11 22:00:00+00:00,0.589,0.143,0.446,2,4,5,1
